Date,ICCO daily price (US$/tonne)
26/05/1999,976.03
25/05/1999,986.74
24/05/1999,"1,011.81"
21/05/1999,"1,038.72"
20/05/1999,"1,059.22"
19/05/1999,"1,061.16"
18/05/1999,"1,054.96"
17/05/1999,"1,073.99"
14/05/1999,"1,063.64"
13/05/1999,"1,088.72"
12/05/1999,"1,088.06"
11/05/1999,"1,085.55"
10/05/1999,"1,063.91"
07/05/1999,"1,114.66"
06/05/1999,"1,132.61"
05/05/1999,"1,129.52"
04/05/1999,"1,120.33"
03/05/1999,"1,125.80"
30/04/1999,"1,130.07"
29/04/1999,"1,102.24"
28/04/1999,"1,095.57"
27/04/1999,"1,088.53"
26/04/1999,"1,116.35"
23/04/1999,"1,135.76"
22/04/1999,"1,151.78"
21/04/1999,"1,192.31"
20/04/1999,"1,196.40"
19/04/1999,"1,206.36"
16/04/1999,"1,213.34"
15/04/1999,"1,226.95"
14/04/1999,"1,217.71"
13/04/1999,"1,206.72"
12/04/1999,"1,212.57"
09/04/1999,"1,202.33"
08/04/1999,"1,192.13"
07/04/1999,"1,239.93"
06/04/1999,"1,255.19"
05/04/1999,"1,262.21"
01/04/1999,"1,264.90"
31/03/1999,"1,298.92"
30/03/1999,"1,283.30"
29/03/1999,"1,284.54"
26/03/1999,"1,277.75"
25/03/1999,"1,277.26"
24/03/1999,"1,290.73"
23/03/1999,"1,295.91"
22/03/1999,"1,269.60"
19/03/1999,"1,308.24"
18/03/1999,"1,315.80"
17/03/1999,"1,324.27"
16/03/1999,"1,305.41"
15/03/1999,"1,303.72"
12/03/1999,"1,321.96"
11/03/1999,"1,300.54"
10/03/1999,"1,334.33"
09/03/1999,"1,348.13"
08/03/1999,"1,331.37"
05/03/1999,"1,331.81"
04/03/1999,"1,339.99"
03/03/1999,"1,327.33"
02/03/1999,"1,344.66"
01/03/1999,"1,389.04"
26/02/1999,"1,392.80"
25/02/1999,"1,401.62"
24/02/1999,"1,413.10"
23/02/1999,"1,417.17"
22/02/1999,"1,422.33"
19/02/1999,"1,440.87"
18/02/1999,"1,419.27"
17/02/1999,"1,416.11"
16/02/1999,"1,409.48"
15/02/1999,"1,389.05"
12/02/1999,"1,370.92"
11/02/1999,"1,396.12"
10/02/1999,"1,395.63"
09/02/1999,"1,392.08"
08/02/1999,"1,394.85"
05/02/1999,"1,411.72"
04/02/1999,"1,421.85"
03/02/1999,"1,424.84"
02/02/1999,"1,418.57"
01/02/1999,"1,420.93"
29/01/1999,"1,436.99"
28/01/1999,"1,422.46"
27/01/1999,"1,417.87"
26/01/1999,"1,430.99"
25/01/1999,"1,424.15"
22/01/1999,"1,430.07"
21/01/1999,"1,461.46"
20/01/1999,"1,447.86"
19/01/1999,"1,445.95"
18/01/1999,"1,444.67"
15/01/1999,"1,471.53"
14/01/1999,"1,482.81"
13/01/1999,"1,476.62"
12/01/1999,"1,481.54"
11/01/1999,"1,501.53"
08/01/1999,"1,467.66"
07/01/1999,"1,472.50"
06/01/1999,"1,470.35"
05/01/1999,"1,461.28"
04/01/1999,"1,456.35"
31/12/1998,"1,462.83"
30/12/1998,"1,464.96"
29/12/1998,"1,482.80"
28/12/1998,"1,481.69"
24/12/1998,"1,474.25"
23/12/1998,"1,484.37"
22/12/1998,"1,487.89"
21/12/1998,"1,475.14"
18/12/1998,"1,499.10"
17/12/1998,"1,517.53"
16/12/1998,"1,529.41"
15/12/1998,"1,526.48"
14/12/1998,"1,510.65"
11/12/1998,"1,514.46"
10/12/1998,"1,522.46"
09/12/1998,"1,529.30"
08/12/1998,"1,525.96"
07/12/1998,"1,555.56"
04/12/1998,"1,564.50"
03/12/1998,"1,583.32"
02/12/1998,"1,574.18"
01/12/1998,"1,559.78"
30/11/1998,"1,550.23"
27/11/1998,"1,572.36"
26/11/1998,"1,577.33"
25/11/1998,"1,589.16"
24/11/1998,"1,579.89"
23/11/1998,"1,586.25"
20/11/1998,"1,582.68"
19/11/1998,"1,606.46"
18/11/1998,"1,627.09"
17/11/1998,"1,624.33"
16/11/1998,"1,624.12"
13/11/1998,"1,585.38"
12/11/1998,"1,571.49"
11/11/1998,"1,578.07"
10/11/1998,"1,589.90"
09/11/1998,"1,571.75"
06/11/1998,"1,590.52"
05/11/1998,"1,620.77"
04/11/1998,"1,620.60"
03/11/1998,"1,616.15"
02/11/1998,"1,628.49"
30/10/1998,"1,621.63"
29/10/1998,"1,620.86"
28/10/1998,"1,609.28"
27/10/1998,"1,629.16"
26/10/1998,"1,641.60"
23/10/1998,"1,653.18"
22/10/1998,"1,661.78"
21/10/1998,"1,663.50"
20/10/1998,"1,683.81"
19/10/1998,"1,651.60"
16/10/1998,"1,657.76"
15/10/1998,"1,673.73"
14/10/1998,"1,640.42"
13/10/1998,"1,624.97"
12/10/1998,"1,639.42"
09/10/1998,"1,651.51"
08/10/1998,"1,658.26"
07/10/1998,"1,648.31"
06/10/1998,"1,655.43"
05/10/1998,"1,651.09"
02/10/1998,"1,645.86"
01/10/1998,"1,638.28"
30/09/1998,"1,639.19"
29/09/1998,"1,669.18"
28/09/1998,"1,657.51"
25/09/1998,"1,642.56"
24/09/1998,"1,661.19"
23/09/1998,"1,652.96"
22/09/1998,"1,648.80"
21/09/1998,"1,642.99"
18/09/1998,"1,640.25"
17/09/1998,"1,645.81"
16/09/1998,"1,667.47"
15/09/1998,"1,684.06"
14/09/1998,"1,715.94"
11/09/1998,"1,707.77"
10/09/1998,"1,741.35"
09/09/1998,"1,725.02"
08/09/1998,"1,721.42"
07/09/1998,"1,721.35"
04/09/1998,"1,727.96"
03/09/1998,"1,732.53"
02/09/1998,"1,740.92"
01/09/1998,"1,734.71"
31/08/1998,"1,733.75"
28/08/1998,"1,718.80"
27/08/1998,"1,702.40"
26/08/1998,"1,689.32"
25/08/1998,"1,672.02"
24/08/1998,"1,676.32"
21/08/1998,"1,695.99"
20/08/1998,"1,700.48"
19/08/1998,"1,689.41"
18/08/1998,"1,680.11"
17/08/1998,"1,676.14"
14/08/1998,"1,646.98"
13/08/1998,"1,648.38"
12/08/1998,"1,658.64"
11/08/1998,"1,674.56"
10/08/1998,"1,700.52"
07/08/1998,"1,682.84"
06/08/1998,"1,685.32"
05/08/1998,"1,684.92"
04/08/1998,"1,682.44"
03/08/1998,"1,658.04"
31/07/1998,"1,669.20"
30/07/1998,"1,667.05"
29/07/1998,"1,699.60"
28/07/1998,"1,672.17"
27/07/1998,"1,697.13"
24/07/1998,"1,717.08"
23/07/1998,"1,708.01"
22/07/1998,"1,702.25"
21/07/1998,"1,722.17"
20/07/1998,"1,742.71"
17/07/1998,"1,726.22"
16/07/1998,"1,708.33"
15/07/1998,"1,686.23"
14/07/1998,"1,693.60"
13/07/1998,"1,709.12"
10/07/1998,"1,714.59"
09/07/1998,"1,715.12"
08/07/1998,"1,741.49"
07/07/1998,"1,746.00"
06/07/1998,"1,749.12"
03/07/1998,"1,739.05"
02/07/1998,"1,746.24"
01/07/1998,"1,708.70"
30/06/1998,"1,690.29"
29/06/1998,"1,679.30"
26/06/1998,"1,708.42"
25/06/1998,"1,708.74"
24/06/1998,"1,723.11"
23/06/1998,"1,700.02"
22/06/1998,"1,735.75"
19/06/1998,"1,753.42"
18/06/1998,"1,768.38"
17/06/1998,"1,758.62"
16/06/1998,"1,748.88"
15/06/1998,"1,743.17"
12/06/1998,"1,704.40"
11/06/1998,"1,709.03"
10/06/1998,"1,705.95"
09/06/1998,"1,707.06"
08/06/1998,"1,687.06"
05/06/1998,"1,700.62"
04/06/1998,"1,717.76"
03/06/1998,"1,745.35"
02/06/1998,"1,741.76"
01/06/1998,"1,744.57"
29/05/1998,"1,773.14"
28/05/1998,"1,759.18"
27/05/1998,"1,795.95"
26/05/1998,"1,798.38"
22/05/1998,"1,809.15"
21/05/1998,"1,799.46"
20/05/1998,"1,794.35"
19/05/1998,"1,775.53"
18/05/1998,"1,803.16"
15/05/1998,"1,830.04"
14/05/1998,"1,824.99"
13/05/1998,"1,815.78"
12/05/1998,"1,813.14"
11/05/1998,"1,777.87"
08/05/1998,"1,796.96"
07/05/1998,"1,815.46"
06/05/1998,"1,807.78"
05/05/1998,"1,763.08"
04/05/1998,"1,764.85"
01/05/1998,"1,770.12"
30/04/1998,"1,776.41"
29/04/1998,"1,788.94"
28/04/1998,"1,778.94"
27/04/1998,"1,789.96"
24/04/1998,"1,764.28"
23/04/1998,"1,766.51"
22/04/1998,"1,756.84"
21/04/1998,"1,756.07"
20/04/1998,"1,714.28"
17/04/1998,"1,698.44"
16/04/1998,"1,672.70"
15/04/1998,"1,671.44"
14/04/1998,"1,636.37"
13/04/1998,"1,664.45"
09/04/1998,"1,690.40"
08/04/1998,"1,715.74"
07/04/1998,"1,738.41"
06/04/1998,"1,725.40"
03/04/1998,"1,724.80"
02/04/1998,"1,711.86"
01/04/1998,"1,714.16"
31/03/1998,"1,729.93"
30/03/1998,"1,716.27"
27/03/1998,"1,745.49"
26/03/1998,"1,739.37"
25/03/1998,"1,739.47"
24/03/1998,"1,739.97"
23/03/1998,"1,765.63"
20/03/1998,"1,743.69"
19/03/1998,"1,727.16"
18/03/1998,"1,727.90"
17/03/1998,"1,732.71"
16/03/1998,"1,719.88"
13/03/1998,"1,738.22"
12/03/1998,"1,715.82"
11/03/1998,"1,680.32"
10/03/1998,"1,673.59"
09/03/1998,"1,682.71"
06/03/1998,"1,709.89"
05/03/1998,"1,704.16"
04/03/1998,"1,705.03"
03/03/1998,"1,686.29"
02/03/1998,"1,699.17"
27/02/1998,"1,695.64"
26/02/1998,"1,680.56"
25/02/1998,"1,669.70"
24/02/1998,"1,656.20"
23/02/1998,"1,638.81"
20/02/1998,"1,636.02"
19/02/1998,"1,655.07"
18/02/1998,"1,650.54"
17/02/1998,"1,647.84"
16/02/1998,"1,632.49"
13/02/1998,"1,596.18"
12/02/1998,"1,583.81"
11/02/1998,"1,602.53"
10/02/1998,"1,594.44"
09/02/1998,"1,600.95"
06/02/1998,"1,644.19"
05/02/1998,"1,631.11"
04/02/1998,"1,670.18"
03/02/1998,"1,679.27"
02/02/1998,"1,651.17"
30/01/1998,"1,648.50"
29/01/1998,"1,677.79"
28/01/1998,"1,722.74"
27/01/1998,"1,699.02"
26/01/1998,"1,681.82"
23/01/1998,"1,684.59"
22/01/1998,"1,682.45"
21/01/1998,"1,672.71"
20/01/1998,"1,677.52"
19/01/1998,"1,658.44"
16/01/1998,"1,637.90"
15/01/1998,"1,637.88"
14/01/1998,"1,628.34"
13/01/1998,"1,624.06"
12/01/1998,"1,629.21"
09/01/1998,"1,664.79"
08/01/1998,"1,682.07"
07/01/1998,"1,692.25"
06/01/1998,"1,671.43"
05/01/1998,"1,689.43"
31/12/1997,"1,733.35"
30/12/1997,"1,717.11"
29/12/1997,"1,728.17"
24/12/1997,"1,745.93"
23/12/1997,"1,737.47"
22/12/1997,"1,714.21"
19/12/1997,"1,786.56"
18/12/1997,"1,777.81"
17/12/1997,"1,781.80"
16/12/1997,"1,782.20"
15/12/1997,"1,833.74"
12/12/1997,"1,826.85"
11/12/1997,"1,804.88"
10/12/1997,"1,735.86"
09/12/1997,"1,710.19"
08/12/1997,"1,706.96"
05/12/1997,"1,690.94"
04/12/1997,"1,667.86"
03/12/1997,"1,676.98"
02/12/1997,"1,665.55"
01/12/1997,"1,657.63"
28/11/1997,"1,667.56"
27/11/1997,"1,662.89"
26/11/1997,"1,668.70"
25/11/1997,"1,665.96"
24/11/1997,"1,677.22"
21/11/1997,"1,678.04"
20/11/1997,"1,697.93"
19/11/1997,"1,695.11"
18/11/1997,"1,689.15"
17/11/1997,"1,713.76"
14/11/1997,"1,704.61"
13/11/1997,"1,712.82"
12/11/1997,"1,713.66"
11/11/1997,"1,725.24"
10/11/1997,"1,715.43"
07/11/1997,"1,710.26"
06/11/1997,"1,715.59"
05/11/1997,"1,708.78"
04/11/1997,"1,686.36"
03/11/1997,"1,686.08"
31/10/1997,"1,706.21"
30/10/1997,"1,693.76"
29/10/1997,"1,716.62"
28/10/1997,"1,689.51"
27/10/1997,"1,682.51"
24/10/1997,"1,682.35"
23/10/1997,"1,697.09"
22/10/1997,"1,700.52"
21/10/1997,"1,714.17"
20/10/1997,"1,738.79"
17/10/1997,"1,749.86"
16/10/1997,"1,741.36"
15/10/1997,"1,743.46"
14/10/1997,"1,739.58"
13/10/1997,"1,772.28"
10/10/1997,"1,785.32"
09/10/1997,"1,794.62"
08/10/1997,"1,808.58"
07/10/1997,"1,805.39"
06/10/1997,"1,782.33"
03/10/1997,"1,779.76"
02/10/1997,"1,759.16"
01/10/1997,"1,768.61"
30/09/1997,"1,766.62"
29/09/1997,"1,784.38"
26/09/1997,"1,774.45"
25/09/1997,"1,804.46"
24/09/1997,"1,773.56"
23/09/1997,"1,754.04"
22/09/1997,"1,744.90"
19/09/1997,"1,757.46"
18/09/1997,"1,767.37"
17/09/1997,"1,766.59"
16/09/1997,"1,787.84"
15/09/1997,"1,740.39"
12/09/1997,"1,738.14"
11/09/1997,"1,725.41"
10/09/1997,"1,763.06"
09/09/1997,"1,768.16"
08/09/1997,"1,749.27"
05/09/1997,"1,776.90"
04/09/1997,"1,797.22"
03/09/1997,"1,783.06"
02/09/1997,"1,801.13"
01/09/1997,"1,809.98"
29/08/1997,"1,828.98"
28/08/1997,"1,790.34"
27/08/1997,"1,748.82"
26/08/1997,"1,741.19"
25/08/1997,"1,711.99"
22/08/1997,"1,689.64"
21/08/1997,"1,697.94"
20/08/1997,"1,657.49"
19/08/1997,"1,643.62"
18/08/1997,"1,637.61"
15/08/1997,"1,614.31"
14/08/1997,"1,576.86"
13/08/1997,"1,590.43"
12/08/1997,"1,602.01"
11/08/1997,"1,593.54"
08/08/1997,"1,578.07"
07/08/1997,"1,567.86"
06/08/1997,"1,570.95"
05/08/1997,"1,598.30"
04/08/1997,"1,619.99"
01/08/1997,"1,634.61"
31/07/1997,"1,637.56"
30/07/1997,"1,640.30"
29/07/1997,"1,632.33"
28/07/1997,"1,630.02"
25/07/1997,"1,626.32"
24/07/1997,"1,625.65"
23/07/1997,"1,625.32"
22/07/1997,"1,605.82"
21/07/1997,"1,630.99"
18/07/1997,"1,661.92"
17/07/1997,"1,666.49"
16/07/1997,"1,704.08"
15/07/1997,"1,701.98"
14/07/1997,"1,694.52"
11/07/1997,"1,706.70"
10/07/1997,"1,726.78"
09/07/1997,"1,719.68"
08/07/1997,"1,699.77"
07/07/1997,"1,692.23"
04/07/1997,"1,686.15"
03/07/1997,"1,669.97"
02/07/1997,"1,757.87"
01/07/1997,"1,834.68"
30/06/1997,"1,817.49"
27/06/1997,"1,810.62"
26/06/1997,"1,804.54"
25/06/1997,"1,789.17"
24/06/1997,"1,815.63"
23/06/1997,"1,792.52"
20/06/1997,"1,744.80"
19/06/1997,"1,756.50"
18/06/1997,"1,741.31"
17/06/1997,"1,727.42"
16/06/1997,"1,740.23"
13/06/1997,"1,718.23"
12/06/1997,"1,657.65"
11/06/1997,"1,589.70"
10/06/1997,"1,574.41"
09/06/1997,"1,559.40"
06/06/1997,"1,547.70"
05/06/1997,"1,547.51"
04/06/1997,"1,549.01"
03/06/1997,"1,582.51"
02/06/1997,"1,588.68"
30/05/1997,"1,602.94"
29/05/1997,"1,607.94"
28/05/1997,"1,588.08"
27/05/1997,"1,578.19"
23/05/1997,"1,586.78"
22/05/1997,"1,591.90"
21/05/1997,"1,606.97"
20/05/1997,"1,595.32"
19/05/1997,"1,593.26"
16/05/1997,"1,578.76"
15/05/1997,"1,593.67"
14/05/1997,"1,551.04"
13/05/1997,"1,558.15"
12/05/1997,"1,561.17"
09/05/1997,"1,554.02"
08/05/1997,"1,542.63"
07/05/1997,"1,552.61"
06/05/1997,"1,529.32"
05/05/1997,"1,523.66"
02/05/1997,"1,519.31"
01/05/1997,"1,518.49"
30/04/1997,"1,527.75"
29/04/1997,"1,534.89"
28/04/1997,"1,584.10"
25/04/1997,"1,600.21"
24/04/1997,"1,584.60"
23/04/1997,"1,581.03"
22/04/1997,"1,574.75"
21/04/1997,"1,565.94"
18/04/1997,"1,581.82"
17/04/1997,"1,587.43"
16/04/1997,"1,568.82"
15/04/1997,"1,585.17"
14/04/1997,"1,554.23"
11/04/1997,"1,557.99"
10/04/1997,"1,541.12"
09/04/1997,"1,506.75"
08/04/1997,"1,508.52"
07/04/1997,"1,539.13"
04/04/1997,"1,620.41"
03/04/1997,"1,627.98"
02/04/1997,"1,635.71"
01/04/1997,"1,593.86"
31/03/1997,"1,578.64"
27/03/1997,"1,572.91"
26/03/1997,"1,587.35"
25/03/1997,"1,562.46"
24/03/1997,"1,552.19"
21/03/1997,"1,562.58"
20/03/1997,"1,570.13"
19/03/1997,"1,545.18"
18/03/1997,"1,565.18"
17/03/1997,"1,565.20"
14/03/1997,"1,560.28"
13/03/1997,"1,535.80"
12/03/1997,"1,528.74"
11/03/1997,"1,534.78"
10/03/1997,"1,479.56"
07/03/1997,"1,445.17"
06/03/1997,"1,439.40"
05/03/1997,"1,443.59"
04/03/1997,"1,436.34"
03/03/1997,"1,407.31"
28/02/1997,"1,395.44"
27/02/1997,"1,404.32"
26/02/1997,"1,400.49"
25/02/1997,"1,381.52"
24/02/1997,"1,367.03"
21/02/1997,"1,367.39"
20/02/1997,"1,366.68"
19/02/1997,"1,377.04"
18/02/1997,"1,366.49"
17/02/1997,"1,363.44"
14/02/1997,"1,343.53"
13/02/1997,"1,348.90"
12/02/1997,"1,322.59"
11/02/1997,"1,349.64"
10/02/1997,"1,364.65"
07/02/1997,"1,368.87"
06/02/1997,"1,357.28"
05/02/1997,"1,370.15"
04/02/1997,"1,416.44"
03/02/1997,"1,422.95"
31/01/1997,"1,426.47"
30/01/1997,"1,413.64"
29/01/1997,"1,400.06"
28/01/1997,"1,400.92"
27/01/1997,"1,413.06"
24/01/1997,"1,401.18"
23/01/1997,"1,365.20"
22/01/1997,"1,404.44"
21/01/1997,"1,413.14"
20/01/1997,"1,424.54"
17/01/1997,"1,426.90"
16/01/1997,"1,427.92"
15/01/1997,"1,434.32"
14/01/1997,"1,428.61"
13/01/1997,"1,424.47"
10/01/1997,"1,441.41"
09/01/1997,"1,440.84"
08/01/1997,"1,445.71"
07/01/1997,"1,462.13"
06/01/1997,"1,472.82"
03/01/1997,"1,477.61"
02/01/1997,"1,481.16"
31/12/1996,"1,469.26"
30/12/1996,"1,450.24"
27/12/1996,"1,457.25"
24/12/1996,"1,458.71"
23/12/1996,"1,463.30"
20/12/1996,"1,463.59"
19/12/1996,"1,459.38"
18/12/1996,"1,471.08"
17/12/1996,"1,463.04"
16/12/1996,"1,468.30"
13/12/1996,"1,471.68"
12/12/1996,"1,488.34"
11/12/1996,"1,483.78"
10/12/1996,"1,482.38"
09/12/1996,"1,479.15"
06/12/1996,"1,494.78"
05/12/1996,"1,492.09"
04/12/1996,"1,478.00"
03/12/1996,"1,500.06"
02/12/1996,"1,493.27"
29/11/1996,"1,505.66"
28/11/1996,"1,504.01"
27/11/1996,"1,514.89"
26/11/1996,"1,506.55"
25/11/1996,"1,489.94"
22/11/1996,"1,494.91"
21/11/1996,"1,500.67"
20/11/1996,"1,493.82"
19/11/1996,"1,474.12"
18/11/1996,"1,462.94"
15/11/1996,"1,477.63"
14/11/1996,"1,440.84"
13/11/1996,"1,419.26"
12/11/1996,"1,432.25"
11/11/1996,"1,450.59"
08/11/1996,"1,445.07"
07/11/1996,"1,447.03"
06/11/1996,"1,447.46"
05/11/1996,"1,440.97"
04/11/1996,"1,445.78"
01/11/1996,"1,460.43"
31/10/1996,"1,463.61"
30/10/1996,"1,476.68"
29/10/1996,"1,461.10"
28/10/1996,"1,456.02"
25/10/1996,"1,462.16"
24/10/1996,"1,462.48"
23/10/1996,"1,491.69"
22/10/1996,"1,488.30"
21/10/1996,"1,485.81"
18/10/1996,"1,484.05"
17/10/1996,"1,501.18"
16/10/1996,"1,498.01"
15/10/1996,"1,484.29"
14/10/1996,"1,485.21"
11/10/1996,"1,499.34"
10/10/1996,"1,494.71"
09/10/1996,"1,481.74"
08/10/1996,"1,472.57"
07/10/1996,"1,474.67"
04/10/1996,"1,456.93"
03/10/1996,"1,452.90"
02/10/1996,"1,464.57"
01/10/1996,"1,472.53"
30/09/1996,"1,490.12"
27/09/1996,"1,497.05"
26/09/1996,"1,489.82"
25/09/1996,"1,496.68"
24/09/1996,"1,477.23"
23/09/1996,"1,483.37"
20/09/1996,"1,475.40"
19/09/1996,"1,472.25"
18/09/1996,"1,469.13"
17/09/1996,"1,470.84"
16/09/1996,"1,490.03"
13/09/1996,"1,479.44"
12/09/1996,"1,474.24"
11/09/1996,"1,458.19"
10/09/1996,"1,465.64"
09/09/1996,"1,475.30"
06/09/1996,"1,481.91"
05/09/1996,"1,469.38"
04/09/1996,"1,474.49"
03/09/1996,"1,452.44"
02/09/1996,"1,458.91"
30/08/1996,"1,472.37"
29/08/1996,"1,478.58"
28/08/1996,"1,480.46"
27/08/1996,"1,487.01"
26/08/1996,"1,497.32"
23/08/1996,"1,511.61"
22/08/1996,"1,532.65"
21/08/1996,"1,553.03"
20/08/1996,"1,541.64"
19/08/1996,"1,519.76"
16/08/1996,"1,527.67"
15/08/1996,"1,543.55"
14/08/1996,"1,507.06"
13/08/1996,"1,503.32"
12/08/1996,"1,515.05"
09/08/1996,"1,495.97"
08/08/1996,"1,486.41"
07/08/1996,"1,480.41"
06/08/1996,"1,483.04"
05/08/1996,"1,455.91"
02/08/1996,"1,457.33"
01/08/1996,"1,467.28"
31/07/1996,"1,449.54"
30/07/1996,"1,445.99"
29/07/1996,"1,470.93"
26/07/1996,"1,476.89"
25/07/1996,"1,481.78"
24/07/1996,"1,469.20"
23/07/1996,"1,455.55"
22/07/1996,"1,474.69"
19/07/1996,"1,481.54"
18/07/1996,"1,482.29"
17/07/1996,"1,463.20"
16/07/1996,"1,473.10"
15/07/1996,"1,502.29"
12/07/1996,"1,501.64"
11/07/1996,"1,498.65"
10/07/1996,"1,499.78"
09/07/1996,"1,531.32"
08/07/1996,"1,544.23"
05/07/1996,"1,543.08"
04/07/1996,"1,544.32"
03/07/1996,"1,538.94"
02/07/1996,"1,543.26"
01/07/1996,"1,528.43"
28/06/1996,"1,527.48"
27/06/1996,"1,511.48"
26/06/1996,"1,505.91"
25/06/1996,"1,547.68"
24/06/1996,"1,545.25"
21/06/1996,"1,546.69"
20/06/1996,"1,534.90"
19/06/1996,"1,538.35"
18/06/1996,"1,550.69"
17/06/1996,"1,542.53"
14/06/1996,"1,566.46"
13/06/1996,"1,565.88"
12/06/1996,"1,572.89"
11/06/1996,"1,556.65"
10/06/1996,"1,546.66"
07/06/1996,"1,561.61"
06/06/1996,"1,526.03"
05/06/1996,"1,501.09"
04/06/1996,"1,492.43"
03/06/1996,"1,510.79"
31/05/1996,"1,521.98"
30/05/1996,"1,502.85"
29/05/1996,"1,519.21"
28/05/1996,"1,523.69"
24/05/1996,"1,534.63"
23/05/1996,"1,522.37"
22/05/1996,"1,499.61"
21/05/1996,"1,509.68"
20/05/1996,"1,523.80"
17/05/1996,"1,561.00"
16/05/1996,"1,538.57"
15/05/1996,"1,541.45"
14/05/1996,"1,547.28"
13/05/1996,"1,558.40"
10/05/1996,"1,528.61"
09/05/1996,"1,518.17"
08/05/1996,"1,521.78"
07/05/1996,"1,517.56"
06/05/1996,"1,521.37"
03/05/1996,"1,515.84"
02/05/1996,"1,499.00"
01/05/1996,"1,501.60"
30/04/1996,"1,485.34"
29/04/1996,"1,522.33"
26/04/1996,"1,506.39"
25/04/1996,"1,498.83"
24/04/1996,"1,473.30"
23/04/1996,"1,476.22"
22/04/1996,"1,457.15"
19/04/1996,"1,436.56"
18/04/1996,"1,448.78"
17/04/1996,"1,452.85"
16/04/1996,"1,463.55"
15/04/1996,"1,476.26"
12/04/1996,"1,473.49"
11/04/1996,"1,439.26"
10/04/1996,"1,424.37"
09/04/1996,"1,422.53"
08/04/1996,"1,435.23"
04/04/1996,"1,438.09"
03/04/1996,"1,420.91"
02/04/1996,"1,415.59"
01/04/1996,"1,414.84"
29/03/1996,"1,424.39"
28/03/1996,"1,384.81"
27/03/1996,"1,371.73"
26/03/1996,"1,329.53"
25/03/1996,"1,332.81"
22/03/1996,"1,321.69"
21/03/1996,"1,319.59"
20/03/1996,"1,322.91"
19/03/1996,"1,331.19"
18/03/1996,"1,323.88"
15/03/1996,"1,313.15"
14/03/1996,"1,318.02"
13/03/1996,"1,315.37"
12/03/1996,"1,325.96"
11/03/1996,"1,344.19"
08/03/1996,"1,343.45"
07/03/1996,"1,338.41"
06/03/1996,"1,339.05"
05/03/1996,"1,330.16"
04/03/1996,"1,336.71"
01/03/1996,"1,343.62"
29/02/1996,"1,362.89"
28/02/1996,"1,364.23"
27/02/1996,"1,365.29"
26/02/1996,"1,371.76"
23/02/1996,"1,375.84"
22/02/1996,"1,385.45"
21/02/1996,"1,381.10"
20/02/1996,"1,391.55"
19/02/1996,"1,391.19"
16/02/1996,"1,395.91"
15/02/1996,"1,414.81"
14/02/1996,"1,364.93"
13/02/1996,"1,349.37"
12/02/1996,"1,351.72"
09/02/1996,"1,360.40"
08/02/1996,"1,352.41"
07/02/1996,"1,363.57"
06/02/1996,"1,370.24"
05/02/1996,"1,349.97"
02/02/1996,"1,355.93"
01/02/1996,"1,348.07"
31/01/1996,"1,335.20"
30/01/1996,"1,334.82"
29/01/1996,"1,340.01"
26/01/1996,"1,361.22"
25/01/1996,"1,339.44"
24/01/1996,"1,344.21"
23/01/1996,"1,356.19"
22/01/1996,"1,370.44"
19/01/1996,"1,355.69"
18/01/1996,"1,353.17"
17/01/1996,"1,364.94"
16/01/1996,"1,359.77"
15/01/1996,"1,343.57"
12/01/1996,"1,345.01"
11/01/1996,"1,342.38"
10/01/1996,"1,351.65"
09/01/1996,"1,347.22"
08/01/1996,"1,350.47"
05/01/1996,"1,354.80"
04/01/1996,"1,331.62"
03/01/1996,"1,351.13"
02/01/1996,"1,356.96"
29/12/1995,"1,352.06"
28/12/1995,"1,347.73"
27/12/1995,"1,350.75"
22/12/1995,"1,358.54"
21/12/1995,"1,355.76"
20/12/1995,"1,362.52"
19/12/1995,"1,361.75"
18/12/1995,"1,368.38"
15/12/1995,"1,391.04"
14/12/1995,"1,390.74"
13/12/1995,"1,383.64"
12/12/1995,"1,399.33"
11/12/1995,"1,406.35"
08/12/1995,"1,395.45"
07/12/1995,"1,398.67"
06/12/1995,"1,392.41"
05/12/1995,"1,399.91"
04/12/1995,"1,392.43"
01/12/1995,"1,389.93"
30/11/1995,"1,396.03"
29/11/1995,"1,413.01"
28/11/1995,"1,403.24"
27/11/1995,"1,412.64"
24/11/1995,"1,442.24"
23/11/1995,"1,443.99"
22/11/1995,"1,458.86"
21/11/1995,"1,443.63"
20/11/1995,"1,459.24"
17/11/1995,"1,462.43"
16/11/1995,"1,469.83"
15/11/1995,"1,463.02"
14/11/1995,"1,432.12"
13/11/1995,"1,422.44"
10/11/1995,"1,451.15"
09/11/1995,"1,461.66"
08/11/1995,"1,453.67"
07/11/1995,"1,448.14"
06/11/1995,"1,419.03"
03/11/1995,"1,417.11"
02/11/1995,"1,423.40"
01/11/1995,"1,407.42"
31/10/1995,"1,420.15"
30/10/1995,"1,426.14"
27/10/1995,"1,435.34"
26/10/1995,"1,415.66"
25/10/1995,"1,419.40"
24/10/1995,"1,423.23"
23/10/1995,"1,416.56"
20/10/1995,"1,411.91"
19/10/1995,"1,408.43"
18/10/1995,"1,386.46"
17/10/1995,"1,401.67"
16/10/1995,"1,389.96"
13/10/1995,"1,374.23"
12/10/1995,"1,378.73"
11/10/1995,"1,362.39"
10/10/1995,"1,358.34"
09/10/1995,"1,375.14"
06/10/1995,"1,373.33"
05/10/1995,"1,375.45"
04/10/1995,"1,381.55"
